"event_id", "prog_id", "layer_id", "output_id", "sidx", "loss"
153, 1, 2, 1, 86, 0.000000
153, 1, 2, 1, 87, 0.000000
153, 1, 2, 1, 88, 0.000000
153, 1, 2, 1, 89, 0.000000
153, 1, 2, 1, 90, 0.000000
153, 1, 2, 1, 91, 0.000000
153, 1, 2, 1, 92, 0.000000
153, 1, 2, 1, 93, 0.000000
153, 1, 2, 1, 94, 0.000000
153, 1, 2, 1, 95, 0.000000
153, 1, 2, 1, 96, 0.000000
153, 1, 2, 1, 97, 0.000000
153, 1, 2, 1, 98, 0.000000
153, 1, 2, 1, 99, 0.000000
153, 1, 2, 1, 100, 0.000000
163, 1, 1, 1, 0, 0.000000
163, 1, 1, 1, 1, 0.000000
163, 1, 1, 1, 2, 0.000000
163, 1, 1, 1, 3, 0.000000
163, 1, 1, 1, 4, 0.000000
163, 1, 1, 1, 5, 0.000000
163, 1, 1, 1, 6, 0.000000
163, 1, 1, 1, 7, 0.000000
163, 1, 1, 1, 8, 0.000000
163, 1, 1, 1, 9, 0.000000
163, 1, 1, 1, 10, 0.000000
163, 1, 1, 1, 11, 0.000000
163, 1, 1, 1, 12, 0.000000
163, 1, 1, 1, 13, 0.000000
163, 1, 1, 1, 14, 0.000000
163, 1, 1, 1, 15, 0.000000
163, 1, 1, 1, 16, 0.000000
163, 1, 1, 1, 17, 0.000000
163, 1, 1, 1, 18, 0.000000
163, 1, 1, 1, 19, 0.000000
163, 1, 1, 1, 20, 0.000000
163, 1, 1, 1, 21, 0.000000
163, 1, 1, 1, 22, 0.000000
163, 1, 1, 1, 23, 0.000000
163, 1, 1, 1, 24, 0.000000
163, 1, 1, 1, 25, 0.000000
163, 1, 1, 1, 26, 0.000000
163, 1, 1, 1, 27, 0.000000
163, 1, 1, 1, 28, 0.000000
163, 1, 1, 1, 29, 0.000000
163, 1, 1, 1, 30, 0.000000
163, 1, 1, 1, 31, 0.000000
163, 1, 1, 1, 32, 0.000000
163, 1, 1, 1, 33, 0.000000
163, 1, 1, 1, 34, 0.000000
163, 1, 1, 1, 35, 0.000000
163, 1, 1, 1, 36, 0.000000
163, 1, 1, 1, 37, 0.000000
163, 1, 1, 1, 38, 0.000000
163, 1, 1, 1, 39, 0.000000
163, 1, 1, 1, 40, 0.000000
163, 1, 1, 1, 41, 0.000000
163, 1, 1, 1, 42, 0.000000
163, 1, 1, 1, 43, 0.000000
163, 1, 1, 1, 44, 0.000000
163, 1, 1, 1, 45, 0.000000
163, 1, 1, 1, 46, 0.000000
163, 1, 1, 1, 47, 0.000000
163, 1, 1, 1, 48, 0.000000
163, 1, 1, 1, 49, 0.000000
163, 1, 1, 1, 50, 0.000000
163, 1, 1, 1, 51, 0.000000
163, 1, 1, 1, 52, 0.000000
163, 1, 1, 1, 53, 0.000000
163, 1, 1, 1, 54, 0.000000
163, 1, 1, 1, 55, 0.000000
163, 1, 1, 1, 56, 0.000000
163, 1, 1, 1, 57, 0.000000
163, 1, 1, 1, 58, 0.000000
163, 1, 1, 1, 59, 0.000000
163, 1, 1, 1, 60, 0.000000
163, 1, 1, 1, 61, 0.000000
163, 1, 1, 1, 62, 0.000000
163, 1, 1, 1, 63, 0.000000
163, 1, 1, 1, 64, 0.000000
163, 1, 1, 1, 65, 0.000000
163, 1, 1, 1, 66, 0.000000
163, 1, 1, 1, 67, 0.000000
163, 1, 1, 1, 68, 0.000000
163, 1, 1, 1, 69, 0.000000
163, 1, 1, 1, 70, 0.000000
163, 1, 1, 1, 71, 0.000000
163, 1, 1, 1, 72, 0.000000
163, 1, 1, 1, 73, 0.000000
163, 1, 1, 1, 74, 0.000000
163, 1, 1, 1, 75, 0.000000
163, 1, 1, 1, 76, 0.000000
163, 1, 1, 1, 77, 0.000000
163, 1, 1, 1, 78, 0.000000
163, 1, 1, 1, 79, 0.000000
163, 1, 1, 1, 80, 0.000000
163, 1, 1, 1, 81, 0.000000
163, 1, 1, 1, 82, 0.000000
163, 1, 1, 1, 83, 0.000000
163, 1, 1, 1, 84, 0.000000
163, 1, 1, 1, 85, 0.000000
163, 1, 1, 1, 86, 0.000000
163, 1, 1, 1, 87, 0.000000
163, 1, 1, 1, 88, 0.000000
163, 1, 1, 1, 89, 0.000000
163, 1, 1, 1, 90, 0.000000
163, 1, 1, 1, 91, 0.000000
163, 1, 1, 1, 92, 0.000000
163, 1, 1, 1, 93, 0.000000
163, 1, 1, 1, 94, 0.000000
163, 1, 1, 1, 95, 0.000000
163, 1, 1, 1, 96, 0.000000
163, 1, 1, 1, 97, 0.000000
163, 1, 1, 1, 98, 0.000000
163, 1, 1, 1, 99, 0.000000
163, 1, 1, 1, 100, 0.000000
163, 1, 2, 1, 0, 0.000000
163, 1, 2, 1, 1, 0.000000
163, 1, 2, 1, 2, 0.000000
163, 1, 2, 1, 3, 0.000000
163, 1, 2, 1, 4, 0.000000
163, 1, 2, 1, 5, 0.000000
163, 1, 2, 1, 6, 0.000000
163, 1, 2, 1, 7, 0.000000
163, 1, 2, 1, 8, 0.000000
163, 1, 2, 1, 9, 0.000000
163, 1, 2, 1, 10, 0.000000
163, 1, 2, 1, 11, 0.000000
163, 1, 2, 1, 12, 0.000000
163, 1, 2, 1, 13, 0.000000
163, 1, 2, 1, 14, 0.000000
163, 1, 2, 1, 15, 0.000000
163, 1, 2, 1, 16, 0.000000
163, 1, 2, 1, 17, 0.000000
163, 1, 2, 1, 18, 0.000000
163, 1, 2, 1, 19, 0.000000
163, 1, 2, 1, 20, 0.000000
163, 1, 2, 1, 21, 0.000000
163, 1, 2, 1, 22, 0.000000
163, 1, 2, 1, 23, 0.000000
163, 1, 2, 1, 24, 0.000000
163, 1, 2, 1, 25, 0.000000
163, 1, 2, 1, 26, 0.000000
163, 1, 2, 1, 27, 0.000000
163, 1, 2, 1, 28, 0.000000
163, 1, 2, 1, 29, 0.000000
163, 1, 2, 1, 30, 0.000000
163, 1, 2, 1, 31, 0.000000
163, 1, 2, 1, 32, 0.000000
163, 1, 2, 1, 33, 0.000000
163, 1, 2, 1, 34, 0.000000
163, 1, 2, 1, 35, 0.000000
163, 1, 2, 1, 36, 0.000000
163, 1, 2, 1, 37, 0.000000
163, 1, 2, 1, 38, 0.000000
163, 1, 2, 1, 39, 0.000000
163, 1, 2, 1, 40, 0.000000
163, 1, 2, 1, 41, 0.000000
163, 1, 2, 1, 42, 0.000000
163, 1, 2, 1, 43, 0.000000
163, 1, 2, 1, 44, 0.000000
163, 1, 2, 1, 45, 0.000000
163, 1, 2, 1, 46, 0.000000
163, 1, 2, 1, 47, 0.000000
163, 1, 2, 1, 48, 0.000000
163, 1, 2, 1, 49, 0.000000
163, 1, 2, 1, 50, 0.000000
163, 1, 2, 1, 51, 0.000000
163, 1, 2, 1, 52, 0.000000
163, 1, 2, 1, 53, 0.000000
163, 1, 2, 1, 54, 0.000000
163, 1, 2, 1, 55, 0.000000
163, 1, 2, 1, 56, 0.000000
163, 1, 2, 1, 57, 0.000000
163, 1, 2, 1, 58, 0.000000
163, 1, 2, 1, 59, 0.000000
163, 1, 2, 1, 60, 0.000000
163, 1, 2, 1, 61, 0.000000
163, 1, 2, 1, 62, 0.000000
163, 1, 2, 1, 63, 0.000000
163, 1, 2, 1, 64, 0.000000
163, 1, 2, 1, 65, 0.000000
163, 1, 2, 1, 66, 0.000000
163, 1, 2, 1, 67, 0.000000
163, 1, 2, 1, 68, 0.000000
163, 1, 2, 1, 69, 0.000000
163, 1, 2, 1, 70, 0.000000
163, 1, 2, 1, 71, 0.000000
163, 1, 2, 1, 72, 0.000000
163, 1, 2, 1, 73, 0.000000
163, 1, 2, 1, 74, 0.000000
163, 1, 2, 1, 75, 0.000000
163, 1, 2, 1, 76, 0.000000
163, 1, 2, 1, 77, 0.000000
163, 1, 2, 1, 78, 0.000000
163, 1, 2, 1, 79, 0.000000
163, 1, 2, 1, 80, 0.000000
163, 1, 2, 1, 81, 0.000000
163, 1, 2, 1, 82, 0.000000
163, 1, 2, 1, 83, 0.000000
163, 1, 2, 1, 84, 0.000000
163, 1, 2, 1, 85, 0.000000
163, 1, 2, 1, 86, 0.000000
163, 1, 2, 1, 87, 0.000000
163, 1, 2, 1, 88, 0.000000
163, 1, 2, 1, 89, 0.000000
163, 1, 2, 1, 90, 0.000000
163, 1, 2, 1, 91, 0.000000
163, 1, 2, 1, 92, 0.000000
163, 1, 2, 1, 93, 0.000000
163, 1, 2, 1, 94, 0.000000
163, 1, 2, 1, 95, 0.000000
163, 1, 2, 1, 96, 0.000000
163, 1, 2, 1, 97, 0.000000
163, 1, 2, 1, 98, 0.000000
163, 1, 2, 1, 99, 0.000000
163, 1, 2, 1, 100, 0.000000
165, 1, 1, 1, 0, 0.000000
165, 1, 1, 1, 1, 0.000000
165, 1, 1, 1, 2, 714.849792
165, 1, 1, 1, 3, 1893.430786
165, 1, 1, 1, 4, 211.286438
165, 1, 1, 1, 5, 0.000000
165, 1, 1, 1, 6, 0.000000
165, 1, 1, 1, 7, 2302.270020
165, 1, 1, 1, 8, 0.000000
165, 1, 1, 1, 9, 0.000000
165, 1, 1, 1, 10, 0.000000
165, 1, 1, 1, 11, 3644.286377
165, 1, 1, 1, 12, 2588.922852
165, 1, 1, 1, 13, 0.000000
165, 1, 1, 1, 14, 0.000000
165, 1, 1, 1, 15, 0.000000
165, 1, 1, 1, 16, 1466.211426
165, 1, 1, 1, 17, 0.000000
165, 1, 1, 1, 18, 0.000000
165, 1, 1, 1, 19, 0.000000
165, 1, 1, 1, 20, 0.000000
165, 1, 1, 1, 21, 0.000000
165, 1, 1, 1, 22, 2402.085449
165, 1, 1, 1, 23, 0.000000
165, 1, 1, 1, 24, 0.000000
165, 1, 1, 1, 25, 0.000000
165, 1, 1, 1, 26, 0.000000
165, 1, 1, 1, 27, 0.000000
165, 1, 1, 1, 28, 0.000000
165, 1, 1, 1, 29, 0.000000
165, 1, 1, 1, 30, 0.000000
165, 1, 1, 1, 31, 0.000000
165, 1, 1, 1, 32, 0.000000
165, 1, 1, 1, 33, 2862.511230
165, 1, 1, 1, 34, 0.000000
165, 1, 1, 1, 35, 0.000000
165, 1, 1, 1, 36, 10594.798828
165, 1, 1, 1, 37, 5175.626465
165, 1, 1, 1, 38, 0.000000
165, 1, 1, 1, 39, 1492.122070
165, 1, 1, 1, 40, 0.000000
165, 1, 1, 1, 41, 0.000000
165, 1, 1, 1, 42, 1125.789062
165, 1, 1, 1, 43, 2200.084473
165, 1, 1, 1, 44, 0.000000
165, 1, 1, 1, 45, 0.000000
165, 1, 1, 1, 46, 0.000000
165, 1, 1, 1, 47, 7081.023438
165, 1, 1, 1, 48, 312.229401
165, 1, 1, 1, 49, 0.000000
165, 1, 1, 1, 50, 0.000000
165, 1, 1, 1, 51, 0.000000
165, 1, 1, 1, 52, 0.000000
165, 1, 1, 1, 53, 0.000000
165, 1, 1, 1, 54, 0.000000
165, 1, 1, 1, 55, 0.000000
165, 1, 1, 1, 56, 0.000000
165, 1, 1, 1, 57, 0.000000
165, 1, 1, 1, 58, 0.000000
165, 1, 1, 1, 59, 0.000000
165, 1, 1, 1, 60, 0.000000
165, 1, 1, 1, 61, 0.000000
165, 1, 1, 1, 62, 152.705872
165, 1, 1, 1, 63, 0.000000
165, 1, 1, 1, 64, 8928.901367
165, 1, 1, 1, 65, 0.000000
165, 1, 1, 1, 66, 0.000000
165, 1, 1, 1, 67, 0.000000
165, 1, 1, 1, 68, 3170.665527
165, 1, 1, 1, 69, 228.968567
165, 1, 1, 1, 70, 0.000000
165, 1, 1, 1, 71, 0.000000
165, 1, 1, 1, 72, 0.000000
165, 1, 1, 1, 73, 0.000000
165, 1, 1, 1, 74, 0.000000
165, 1, 1, 1, 75, 0.000000
165, 1, 1, 1, 76, 303.666504
165, 1, 1, 1, 77, 0.000000
165, 1, 1, 1, 78, 0.000000
165, 1, 1, 1, 79, 0.000000
165, 1, 1, 1, 80, 0.000000
165, 1, 1, 1, 81, 0.000000
165, 1, 1, 1, 82, 0.000000
165, 1, 1, 1, 83, 1013.726990
165, 1, 1, 1, 84, 273.055664
165, 1, 1, 1, 85, 10703.951172
165, 1, 1, 1, 86, 1720.723267
165, 1, 1, 1, 87, 0.000000
165, 1, 1, 1, 88, 0.000000
165, 1, 1, 1, 89, 0.000000
165, 1, 1, 1, 90, 0.000000
165, 1, 1, 1, 91, 716.581055
165, 1, 1, 1, 92, 0.000000
165, 1, 1, 1, 93, 0.000000
165, 1, 1, 1, 94, 0.000000
165, 1, 1, 1, 95, 0.000000
165, 1, 1, 1, 96, 0.000000
165, 1, 1, 1, 97, 0.000000
165, 1, 1, 1, 98, 0.000000
165, 1, 1, 1, 99, 0.000000
165, 1, 1, 1, 100, 0.000000
165, 1, 2, 1, 0, 0.000000
165, 1, 2, 1, 1, 0.000000
165, 1, 2, 1, 2, 2941.416260
165, 1, 2, 1, 3, 4905.717773
165, 1, 2, 1, 4, 2102.144043
165, 1, 2, 1, 5, 0.000000
165, 1, 2, 1, 6, 565.476074
165, 1, 2, 1, 7, 5587.116699
165, 1, 2, 1, 8, 0.000000
165, 1, 2, 1, 9, 0.000000
165, 1, 2, 1, 10, 0.000000
165, 1, 2, 1, 11, 7823.810547
165, 1, 2, 1, 12, 6064.871094
165, 1, 2, 1, 13, 676.817627
165, 1, 2, 1, 14, 980.877930
165, 1, 2, 1, 15, 0.000000
165, 1, 2, 1, 16, 4193.685547
165, 1, 2, 1, 17, 0.000000
165, 1, 2, 1, 18, 0.000000
165, 1, 2, 1, 19, 0.000000
165, 1, 2, 1, 20, 0.000000
165, 1, 2, 1, 21, 0.000000
165, 1, 2, 1, 22, 5753.475586
165, 1, 2, 1, 23, 0.000000
165, 1, 2, 1, 24, 0.000000
165, 1, 2, 1, 25, 0.000000
165, 1, 2, 1, 26, 0.000000
165, 1, 2, 1, 27, 1085.990601
165, 1, 2, 1, 28, 0.000000
165, 1, 2, 1, 29, 0.000000
165, 1, 2, 1, 30, 0.000000
165, 1, 2, 1, 31, 0.000000
165, 1, 2, 1, 32, 0.000000
165, 1, 2, 1, 33, 6520.852051
165, 1, 2, 1, 34, 1168.722656
165, 1, 2, 1, 35, 0.000000
165, 1, 2, 1, 36, 19407.998047
165, 1, 2, 1, 37, 10376.043945
165, 1, 2, 1, 38, 0.000000
165, 1, 2, 1, 39, 4236.870117
165, 1, 2, 1, 40, 774.536865
165, 1, 2, 1, 41, 1180.602051
165, 1, 2, 1, 42, 3626.314941
165, 1, 2, 1, 43, 5416.807129
165, 1, 2, 1, 44, 0.000000
165, 1, 2, 1, 45, 0.000000
165, 1, 2, 1, 46, 0.000000
165, 1, 2, 1, 47, 13551.705078
165, 1, 2, 1, 48, 2270.382324
165, 1, 2, 1, 49, 1165.579102
165, 1, 2, 1, 50, 475.481934
165, 1, 2, 1, 51, 0.000000
165, 1, 2, 1, 52, 22.761719
165, 1, 2, 1, 53, 0.000000
165, 1, 2, 1, 54, 0.000000
165, 1, 2, 1, 55, 1248.146484
165, 1, 2, 1, 56, 662.223145
165, 1, 2, 1, 57, 0.000000
165, 1, 2, 1, 58, 0.000000
165, 1, 2, 1, 59, 0.000000
165, 1, 2, 1, 60, 0.000000
165, 1, 2, 1, 61, 0.000000
165, 1, 2, 1, 62, 2004.509766
165, 1, 2, 1, 63, 684.556641
165, 1, 2, 1, 64, 16631.501953
165, 1, 2, 1, 65, 0.000000
165, 1, 2, 1, 66, 0.000000
165, 1, 2, 1, 67, 591.756592
165, 1, 2, 1, 68, 7034.442383
165, 1, 2, 1, 69, 2131.614258
165, 1, 2, 1, 70, 0.000000
165, 1, 2, 1, 71, 0.000000
165, 1, 2, 1, 72, 0.000000
165, 1, 2, 1, 73, 0.000000
165, 1, 2, 1, 74, 0.000000
165, 1, 2, 1, 75, 0.000000
165, 1, 2, 1, 76, 2256.110840
165, 1, 2, 1, 77, 123.353516
165, 1, 2, 1, 78, 0.000000
165, 1, 2, 1, 79, 0.000000
165, 1, 2, 1, 80, 0.000000
165, 1, 2, 1, 81, 0.000000
165, 1, 2, 1, 82, 0.000000
165, 1, 2, 1, 83, 3439.544922
165, 1, 2, 1, 84, 2205.092773
165, 1, 2, 1, 85, 19589.917969
165, 1, 2, 1, 86, 4617.872070
165, 1, 2, 1, 87, 0.000000
165, 1, 2, 1, 88, 0.000000
165, 1, 2, 1, 89, 0.000000
165, 1, 2, 1, 90, 0.000000
165, 1, 2, 1, 91, 2944.301758
165, 1, 2, 1, 92, 0.000000
165, 1, 2, 1, 93, 0.000000
165, 1, 2, 1, 94, 0.000000
165, 1, 2, 1, 95, 1008.810425
165, 1, 2, 1, 96, 0.000000
165, 1, 2, 1, 97, 3.331055
165, 1, 2, 1, 98, 0.000000
165, 1, 2, 1, 99, 0.000000
165, 1, 2, 1, 100, 0.000000
179, 1, 1, 1, 0, 0.000000
179, 1, 1, 1, 1, 0.000000
179, 1, 1, 1, 2, 0.000000
179, 1, 1, 1, 3, 0.000000
179, 1, 1, 1, 4, 0.000000
179, 1, 1, 1, 5, 0.000000
179, 1, 1, 1, 6, 0.000000
179, 1, 1, 1, 7, 0.000000
179, 1, 1, 1, 8, 0.000000
179, 1, 1, 1, 9, 0.000000
179, 1, 1, 1, 10, 0.000000
179, 1, 1, 1, 11, 0.000000
179, 1, 1, 1, 12, 0.000000
179, 1, 1, 1, 13, 0.000000
179, 1, 1, 1, 14, 0.000000
179, 1, 1, 1, 15, 0.000000
179, 1, 1, 1, 16, 0.000000
179, 1, 1, 1, 17, 0.000000
179, 1, 1, 1, 18, 0.000000
179, 1, 1, 1, 19, 0.000000
179, 1, 1, 1, 20, 0.000000
179, 1, 1, 1, 21, 0.000000
179, 1, 1, 1, 22, 0.000000
179, 1, 1, 1, 23, 0.000000
179, 1, 1, 1, 24, 0.000000
179, 1, 1, 1, 25, 0.000000
179, 1, 1, 1, 26, 0.000000
179, 1, 1, 1, 27, 0.000000
179, 1, 1, 1, 28, 0.000000
179, 1, 1, 1, 29, 0.000000
179, 1, 1, 1, 30, 0.000000
179, 1, 1, 1, 31, 0.000000
179, 1, 1, 1, 32, 0.000000
179, 1, 1, 1, 33, 0.000000
179, 1, 1, 1, 34, 0.000000
179, 1, 1, 1, 35, 0.000000
179, 1, 1, 1, 36, 0.000000
179, 1, 1, 1, 37, 0.000000
179, 1, 1, 1, 38, 0.000000
179, 1, 1, 1, 39, 0.000000
179, 1, 1, 1, 40, 0.000000
179, 1, 1, 1, 41, 0.000000
179, 1, 1, 1, 42, 0.000000
179, 1, 1, 1, 43, 0.000000
179, 1, 1, 1, 44, 0.000000
179, 1, 1, 1, 45, 0.000000
179, 1, 1, 1, 46, 0.000000
179, 1, 1, 1, 47, 0.000000
179, 1, 1, 1, 48, 0.000000
179, 1, 1, 1, 49, 0.000000
179, 1, 1, 1, 50, 0.000000
179, 1, 1, 1, 51, 0.000000
179, 1, 1, 1, 52, 0.000000
179, 1, 1, 1, 53, 0.000000
179, 1, 1, 1, 54, 0.000000
179, 1, 1, 1, 55, 0.000000
179, 1, 1, 1, 56, 0.000000
179, 1, 1, 1, 57, 0.000000
179, 1, 1, 1, 58, 0.000000
179, 1, 1, 1, 59, 0.000000
179, 1, 1, 1, 60, 0.000000
179, 1, 1, 1, 61, 0.000000
179, 1, 1, 1, 62, 0.000000
179, 1, 1, 1, 63, 0.000000
179, 1, 1, 1, 64, 0.000000
179, 1, 1, 1, 65, 0.000000
179, 1, 1, 1, 66, 0.000000
179, 1, 1, 1, 67, 0.000000
179, 1, 1, 1, 68, 0.000000
179, 1, 1, 1, 69, 0.000000
179, 1, 1, 1, 70, 0.000000
179, 1, 1, 1, 71, 0.000000
179, 1, 1, 1, 72, 0.000000
179, 1, 1, 1, 73, 0.000000
179, 1, 1, 1, 74, 0.000000
179, 1, 1, 1, 75, 0.000000
179, 1, 1, 1, 76, 0.000000
179, 1, 1, 1, 77, 0.000000
179, 1, 1, 1, 78, 0.000000
179, 1, 1, 1, 79, 0.000000
179, 1, 1, 1, 80, 0.000000
179, 1, 1, 1, 81, 0.000000
179, 1, 1, 1, 82, 0.000000
179, 1, 1, 1, 83, 0.000000
179, 1, 1, 1, 84, 0.000000
179, 1, 1, 1, 85, 0.000000
179, 1, 1, 1, 86, 0.000000
179, 1, 1, 1, 87, 0.000000
179, 1, 1, 1, 88, 0.000000
179, 1, 1, 1, 89, 0.000000
179, 1, 1, 1, 90, 0.000000
179, 1, 1, 1, 91, 0.000000
179, 1, 1, 1, 92, 0.000000
179, 1, 1, 1, 93, 0.000000
179, 1, 1, 1, 94, 0.000000
179, 1, 1, 1, 95, 0.000000
179, 1, 1, 1, 96, 0.000000
179, 1, 1, 1, 97, 0.000000
179, 1, 1, 1, 98, 0.000000
179, 1, 1, 1, 99, 0.000000
179, 1, 1, 1, 100, 0.000000
179, 1, 2, 1, 0, 0.000000
179, 1, 2, 1, 1, 0.000000
179, 1, 2, 1, 2, 0.000000
179, 1, 2, 1, 3, 0.000000
179, 1, 2, 1, 4, 0.000000
179, 1, 2, 1, 5, 0.000000
179, 1, 2, 1, 6, 0.000000
179, 1, 2, 1, 7, 0.000000
179, 1, 2, 1, 8, 0.000000
179, 1, 2, 1, 9, 0.000000
179, 1, 2, 1, 10, 0.000000
179, 1, 2, 1, 11, 0.000000
179, 1, 2, 1, 12, 0.000000
179, 1, 2, 1, 13, 0.000000
179, 1, 2, 1, 14, 0.000000
179, 1, 2, 1, 15, 0.000000
179, 1, 2, 1, 16, 0.000000
179, 1, 2, 1, 17, 0.000000
179, 1, 2, 1, 18, 0.000000
179, 1, 2, 1, 19, 0.000000
179, 1, 2, 1, 20, 0.000000
179, 1, 2, 1, 21, 0.000000
179, 1, 2, 1, 22, 0.000000
179, 1, 2, 1, 23, 0.000000
179, 1, 2, 1, 24, 0.000000
179, 1, 2, 1, 25, 0.000000
179, 1, 2, 1, 26, 0.000000
179, 1, 2, 1, 27, 0.000000
179, 1, 2, 1, 28, 0.000000
179, 1, 2, 1, 29, 0.000000
179, 1, 2, 1, 30, 0.000000
179, 1, 2, 1, 31, 0.000000
179, 1, 2, 1, 32, 0.000000
179, 1, 2, 1, 33, 0.000000
179, 1, 2, 1, 34, 0.000000
179, 1, 2, 1, 35, 0.000000
179, 1, 2, 1, 36, 0.000000
179, 1, 2, 1, 37, 0.000000
179, 1, 2, 1, 38, 0.000000
179, 1, 2, 1, 39, 0.000000
179, 1, 2, 1, 40, 0.000000
179, 1, 2, 1, 41, 0.000000
179, 1, 2, 1, 42, 0.000000
179, 1, 2, 1, 43, 0.000000
179, 1, 2, 1, 44, 0.000000
179, 1, 2, 1, 45, 0.000000
179, 1, 2, 1, 46, 0.000000
179, 1, 2, 1, 47, 0.000000
179, 1, 2, 1, 48, 0.000000
179, 1, 2, 1, 49, 0.000000
179, 1, 2, 1, 50, 0.000000
179, 1, 2, 1, 51, 0.000000
179, 1, 2, 1, 52, 0.000000
179, 1, 2, 1, 53, 0.000000
179, 1, 2, 1, 54, 0.000000
179, 1, 2, 1, 55, 0.000000
179, 1, 2, 1, 56, 0.000000
179, 1, 2, 1, 57, 0.000000
179, 1, 2, 1, 58, 0.000000
179, 1, 2, 1, 59, 0.000000
179, 1, 2, 1, 60, 0.000000
179, 1, 2, 1, 61, 0.000000
179, 1, 2, 1, 62, 0.000000
179, 1, 2, 1, 63, 0.000000
179, 1, 2, 1, 64, 0.000000
179, 1, 2, 1, 65, 0.000000
179, 1, 2, 1, 66, 0.000000
179, 1, 2, 1, 67, 0.000000
179, 1, 2, 1, 68, 0.000000
179, 1, 2, 1, 69, 0.000000
179, 1, 2, 1, 70, 0.000000
179, 1, 2, 1, 71, 0.000000
179, 1, 2, 1, 72, 0.000000
179, 1, 2, 1, 73, 0.000000
179, 1, 2, 1, 74, 0.000000
179, 1, 2, 1, 75, 0.000000
179, 1, 2, 1, 76, 0.000000
179, 1, 2, 1, 77, 0.000000
179, 1, 2, 1, 78, 0.000000
179, 1, 2, 1, 79, 0.000000
179, 1, 2, 1, 80, 0.000000
179, 1, 2, 1, 81, 0.000000
179, 1, 2, 1, 82, 0.000000
179, 1, 2, 1, 83, 0.000000
179, 1, 2, 1, 84, 0.000000
179, 1, 2, 1, 85, 0.000000
179, 1, 2, 1, 86, 0.000000
179, 1, 2, 1, 87, 0.000000
179, 1, 2, 1, 88, 0.000000
179, 1, 2, 1, 89, 0.000000
179, 1, 2, 1, 90, 0.000000
179, 1, 2, 1, 91, 0.000000
179, 1, 2, 1, 92, 0.000000
179, 1, 2, 1, 93, 0.000000
179, 1, 2, 1, 94, 0.000000
179, 1, 2, 1, 95, 0.000000
179, 1, 2, 1, 96, 0.000000
179, 1, 2, 1, 97, 0.000000
179, 1, 2, 1, 98, 0.000000
179, 1, 2, 1, 99, 0.000000
179, 1, 2, 1, 100, 0.000000
198, 1, 1, 1, 0, 0.000000
198, 1, 1, 1, 1, 0.000000
198, 1, 1, 1, 2, 0.000000
198, 1, 1, 1, 3, 0.000000
198, 1, 1, 1, 4, 0.000000
198, 1, 1, 1, 5, 0.000000
198, 1, 1, 1, 6, 0.000000
198, 1, 1, 1, 7, 0.000000
198, 1, 1, 1, 8, 0.000000
198, 1, 1, 1, 9, 0.000000
198, 1, 1, 1, 10, 0.000000
198, 1, 1, 1, 11, 0.000000
198, 1, 1, 1, 12, 0.000000
198, 1, 1, 1, 13, 0.000000
198, 1, 1, 1, 14, 0.000000
198, 1, 1, 1, 15, 0.000000
198, 1, 1, 1, 16, 0.000000
198, 1, 1, 1, 17, 0.000000
198, 1, 1, 1, 18, 0.000000
198, 1, 1, 1, 19, 0.000000
198, 1, 1, 1, 20, 0.000000
198, 1, 1, 1, 21, 0.000000
198, 1, 1, 1, 22, 0.000000
198, 1, 1, 1, 23, 0.000000
198, 1, 1, 1, 24, 0.000000
198, 1, 1, 1, 25, 0.000000
198, 1, 1, 1, 26, 0.000000
198, 1, 1, 1, 27, 0.000000
198, 1, 1, 1, 28, 0.000000
198, 1, 1, 1, 29, 0.000000
198, 1, 1, 1, 30, 0.000000
198, 1, 1, 1, 31, 0.000000
198, 1, 1, 1, 32, 0.000000
198, 1, 1, 1, 33, 0.000000
198, 1, 1, 1, 34, 0.000000
198, 1, 1, 1, 35, 0.000000
198, 1, 1, 1, 36, 0.000000
198, 1, 1, 1, 37, 0.000000
198, 1, 1, 1, 38, 0.000000
198, 1, 1, 1, 39, 0.000000
198, 1, 1, 1, 40, 0.000000
198, 1, 1, 1, 41, 0.000000
198, 1, 1, 1, 42, 0.000000
198, 1, 1, 1, 43, 0.000000
198, 1, 1, 1, 44, 0.000000
198, 1, 1, 1, 45, 0.000000
198, 1, 1, 1, 46, 0.000000
198, 1, 1, 1, 47, 0.000000
198, 1, 1, 1, 48, 0.000000
198, 1, 1, 1, 49, 0.000000
198, 1, 1, 1, 50, 0.000000
198, 1, 1, 1, 51, 0.000000
198, 1, 1, 1, 52, 0.000000
198, 1, 1, 1, 53, 0.000000
198, 1, 1, 1, 54, 0.000000
198, 1, 1, 1, 55, 0.000000
198, 1, 1, 1, 56, 0.000000
198, 1, 1, 1, 57, 0.000000
198, 1, 1, 1, 58, 0.000000
198, 1, 1, 1, 59, 0.000000
198, 1, 1, 1, 60, 0.000000
198, 1, 1, 1, 61, 0.000000
198, 1, 1, 1, 62, 0.000000
198, 1, 1, 1, 63, 0.000000
198, 1, 1, 1, 64, 0.000000
198, 1, 1, 1, 65, 0.000000
198, 1, 1, 1, 66, 0.000000
198, 1, 1, 1, 67, 0.000000
198, 1, 1, 1, 68, 0.000000
198, 1, 1, 1, 69, 0.000000
198, 1, 1, 1, 70, 0.000000
198, 1, 1, 1, 71, 0.000000
198, 1, 1, 1, 72, 0.000000
198, 1, 1, 1, 73, 0.000000
